Name,Speech,verse_number,inferred_verse_number,lemmata
Μενέλαος,"ἀλλ᾽ ἄνδρα χρή, κἂν σῶμα γεννήσῃ μέγα,",,1077.0,ἀλλ ἀνήρ χρή κἀν σῶμα γεννάω μέγας
Μενέλαος,δοκεῖν πεσεῖν ἂν κἂν ἀπὸ σμικροῦ κακοῦ.,,1078.0,δοκέω πίπτω ἄν κἀν ἀπό μικρός κακός
Μενέλαος,"δέος γὰρ ᾧ πρόσεστιν αἰσχύνη θ᾽ ὁμοῦ,",,1079.0,δέος γάρ ὅς πρόσειμι αἰσχύνη θ ὁμοῦ
Μενέλαος,σωτηρίαν ἔχοντα τόνδ᾽ ἐπίστασο:,1080.0,1080.0,σωτηρία ἔχω τόνδ ἐπίσταμαι
Μενέλαος,"ὅπου δ᾽ ὑβρίζειν δρᾶν θ᾽ ἃ βούλεται παρῇ,",,1081.0,ὅπου δ ὑβρίζω δράω θ ὅς βούλομαι πάρειμι
Μενέλαος,ταύτην νόμιζε τὴν πόλιν χρόνῳ ποτὲ,,1082.0,οὗτος νομίζω ὁ πόλις χρόνος ποτέ
Μενέλαος,ἐξ οὐρίων δραμοῦσαν εἰς βυθὸν πεσεῖν.,,1083.0,ἐκ οὔριος τρέχω εἰς βυθός πίπτω
Μενέλαος,"ἀλλ᾽ ἑστάτω μοι καὶ δέος τι καίριον,",,1084.0,ἀλλ ἵστημι ἐγώ καί δέος τις καίριος
Μενέλαος,καὶ μὴ δοκῶμεν δρῶντες ἃν ἡδώμεθα,1085.0,1085.0,καί μή δοκέω δράω ὅς ἥδομαι
Μενέλαος,οὐκ ἀντιτίσειν αὖθις ἂν λυπώμεθα.,,1086.0,οὐ ἀντιτίνω αὖθις ἄν λυπέω
Μενέλαος,ἕρπει παραλλὰξ ταῦτα.  πρόσθεν οὗτος ἦν,,1087.0,ἕρπω παραλλάξ οὗτος  πρόσθεν οὗτος εἰμί
Μενέλαος,"αἴθων ὑβριστής, νῦν δ᾽ ἐγὼ μέγ᾽ αὖ φρονῶ.",,1088.0,αἴθων ὑβριστής νῦν δ ἐγώ μέγ αὖ φρονέω
Μενέλαος,"καί σοι προφωνῶ τόνδε μὴ θάπτειν, ὅπως",,1089.0,καί σύ προφωνέω ὅδε μή θάπτω ὅπως
Μενέλαος,μὴ τόνδε θάπτων αὐτὸς εἰς ταφὰς πέσῃς.,1090.0,1090.0,μή ὅδε θάπτω αὐτός εἰς ταφή πίπτω
Χορός,"Μενέλαε, μὴ γνώμας ὑποστήσας σοφὰς",,1091.0,Μενέλαος μή γνώμη ὑφίστημι σοφός
Χορός,εἶτ᾽ αὐτὸς ἐν θανοῦσιν ὑβριστὴς γένῃ.,,1092.0,εἰμί αὐτός ἐν θνήσκω ὑβριστής γίγνομαι
Τεῦκρος,"οὐκ ἄν ποτ᾽, ἄνδρες, ἄνδρα θαυμάσαιμ᾽ ἔτι,",,1093.0,οὐ ἀνά ποτ ἀνήρ ἀνήρ θαυμάσαιμ ἔτι
Τεῦκρος,"ὃς μηδὲν ὢν γοναῖσιν εἶθ᾽ ἁμαρτάνει,",,1094.0,ὅς μηδείς εἰμί γονή εἰμί ἁμαρτάνω
Τεῦκρος,ὅθ᾽ οἱ δοκοῦντες εὐγενεῖς πεφυκέναι,1095.0,1095.0,ὅθ ὁ δοκέω εὐγενής φύω
Τεῦκρος,τοιαῦθ᾽ ἁμαρτάνουσιν ἐν λόγοις ἔπη:,,1096.0,τοιαῦθ ἁμαρτάνω ἐν λόγος ἔπος
Τεῦκρος,"ἄγ᾽ εἴπ᾽ ἀπ᾽ ἀρχῆς αὖθις, ἦ σὺ φὴς ἄγειν",,1097.0,ἀνά εἴπ ἀπό ἀρχή αὖθις εἰμί σύ φημί ἄγω
Τεῦκρος,τόνδ᾽ ἄνδρ᾽ Ἀχαιοῖς δεῦρο σύμμαχον λαβών;,,1098.0,τόνδ ἄνδρ Ἀχαιός δεῦρο σύμμαχος λαμβάνω
Τεῦκρος,οὐκ αὐτὸς ἐξέπλευσεν ὡς αὑτοῦ κρατῶν;,,1099.0,οὐ αὐτός ἐκπλέω ὡς ἑαυτοῦ κρατέω
Τεῦκρος,ποῦ σὺ στρατηγεῖς τοῦδε; ποῦ δὲ σοὶ λεῶν,1100.0,1100.0,ποῦ σύ στρατηγέω ὅδε ποῦ δέ σύ λαός
Τεῦκρος,ἔξεστ᾽ ἀνάσσειν ὧν ὅδ᾽ ἤγαγ᾽ οἴκοθεν;,,1101.0,ἔξεστ ἀνάσσω ὅς ὅδ ἤγαγ οἴκοθεν
Τεῦκρος,"Σπάρτης ἀνάσσων ἦλθες, οὐχ ἡμῶν κρατῶν:",,1102.0,Σπάρτη ἀνάσσω ἔρχομαι οὐ ἐγώ κρατέω
Τεῦκρος,οὐδ᾽ ἔσθ᾽ ὅπου σοὶ τόνδε κοσμῆσαι πλέον,,1103.0,οὐδ εἰμί ὅπου σύ ὅδε κοσμέω πλείων
Τεῦκρος,ἀρχῆς ἔκειτο θεσμὸς ἢ καὶ τῷδε σέ.,,1104.0,ἀρχή κεῖμαι θεσμός ἤ καί ὅδε σύ
Τεῦκρος,"ὕπαρχος ἄλλων δεῦρ᾽ ἔπλευσας, οὐχ ὅλων",1105.0,1105.0,ὕπαρχος ἄλλος δεῦρ πλέω οὐ ὅλος
Τεῦκρος,"στρατηγός, ὥστ᾽ Αἴαντος ἡγεῖσθαί ποτε.",,1106.0,στρατηγός ὥστ Αἴας ἡγέομαι ποτέ
Τεῦκρος,ἀλλ᾽ ὧνπερ ἄρχεις ἄρχε καὶ τὰ σέμν᾽ ἔπη,,1107.0,ἀλλ ὅς ἄρχω ἄρχω καί ὁ σέμν ἔπος
Τεῦκρος,"κόλαζ᾽ ἐκείνους: τόνδε δ᾽, εἴτε μὴ σὺ φὴς",,1108.0,κόλαζ ἐκεῖνος ὅδε δ εἴτε μή σύ φημί
Τεῦκρος,"εἴθ᾽ ἅτερος στρατηγός, εἰς ταφὰς ἐγὼ",,1109.0,εἴθ ἅτερος στρατηγός εἰς ταφή ἐγώ
Τεῦκρος,"θήσω δικαίως, οὐ τὸ σὸν δείσας στόμα.",1110.0,1110.0,τίθημι δίκαιος οὐ ὁ σός δείδω στόμα
Τεῦκρος,οὐ γάρ τι τῆς σῆς εἵνεκ᾽ ἐστρατεύσατο,,1111.0,οὐ γάρ τις ὁ σός εἵνεκ στρατεύω
Τεῦκρος,"γυναικός, ὥσπερ οἱ πόνου πολλοῦ πλέῳ,",,1112.0,γυνή ὥσπερ ὁ πόνος πολύς πλέως
Τεῦκρος,"ἀλλ᾽ εἵνεχ᾽ ὅρκων οἷσιν ἦν ἐνώμοτος,",,1113.0,ἀλλ εἵνεχ ὅρκος ὅς εἰμί ἐνώμοτος
Τεῦκρος,σοῦ δ᾽ οὐδέν: οὐ γὰρ ἠξίου τοὺς μηδένας.,,1114.0,σύ δ οὐδείς οὐ γάρ ἀξιόω ὁ μηδείς
Τεῦκρος,πρὸς ταῦτα πλείους δεῦρο κήρυκας λαβὼν,1115.0,1115.0,πρός οὗτος πλείων δεῦρο κῆρυξ λαμβάνω
Τεῦκρος,"καὶ τὸν στρατηγὸν ἧκε, τοῦ δὲ σοῦ ψόφου",,1116.0,καί ὁ στρατηγός ἵημι ὁ δέ σύ ψόφος
Τεῦκρος,"οὐκ ἂν στραφείην, ἕως ἂν ᾖς οἷός περ εἶ.",,1117.0,οὐ ἄν στρέφω ἕως ἄν εἰμί οἷος περί εἶμι
Χορός,οὐδ᾽ αὖ τοιαύτην γλῶσσαν ἐν κακοῖς φιλῶ:,,1118.0,οὐδ αὖ τοιοῦτος γλῶσσα ἐν κακός φιλέω
Χορός,"τὰ σκληρὰ γάρ τοι, κἂν ὑπέρδικ᾽ ᾖ, δάκνει.",,1119.0,ὁ σκληρός γάρ σύ κἀν ὑπέρδικ εἰμί δάκνω
Μενέλαος,ὁ τοξότης ἔοικεν οὐ σμικρὸν φρονεῖν.,1120.0,1120.0,ὁ τοξότης ἔοικα οὐ σμικρός φρονέω
Τεῦκρος,οὐ γὰρ βάναυσον τὴν τέχνην ἐκτησάμην.,,1121.0,οὐ γάρ βάναυσος ὁ τέχνη κτάομαι
Μενέλαος,"μέγ᾽ ἄν τι κομπάσειας, ἀσπίδ᾽ εἰ λάβοις.",,1122.0,μέγ ἀνά τις κομπάζω ἀσπίδ εἰ λαμβάνω
Τεῦκρος,κἂν ψιλὸς ἀρκέσαιμι σοί γ᾽ ὡπλισμένῳ.,,1123.0,κἀν ψιλός ἀρκέω σύ γε ὁπλίζω
Μενέλαος,ἡ γλῶσσά σου τὸν θυμὸν ὡς δεινὸν τρέφει.,,1124.0,ὁ γλῶσσα σύ ὁ θυμός ὡς δεινός τρέφω
Τεῦκρος,ξὺν τῷ δικαίῳ γὰρ μέγ᾽ ἔξεστιν φρονεῖν.,1125.0,1125.0,σύν ὁ δίκαιος γάρ μέγ ἔξεστι φρονέω
Μενέλαος,δίκαια γὰρ τόνδ᾽ εὐτυχεῖν κτείναντά με;,,1126.0,δίκαιος γάρ τόνδ εὐτυχέω κτείνω ἐγώ
Τεῦκρος,"κτείναντα; δεινόν γ᾽ εἶπας, εἰ καὶ ζῇς θανών.",,1127.0,κτείνω δεινός γε εἶπον εἰ καί ζάω θνήσκω
Μενέλαος,"θεὸς γὰρ ἐκσῴζει με, τῷδε δ᾽ οἴχομαι.",,1128.0,θεός γάρ ἐκσῴζω ἐγώ ὅδε δ οἴχομαι
Τεῦκρος,"μή νυν ἀτίμα θεούς, θεοῖς σεσωσμένος.",,1129.0,μή νῦν ἀτιμάω θεός θεός σώζω
Μενέλαος,ἐγὼ γὰρ ἂν ψέξαιμι δαιμόνων νόμους;,1130.0,1130.0,ἐγώ γάρ ἄν ψέγω δαίμων νόμος
Τεῦκρος,εἰ τοὺς θανόντας οὐκ ἐᾷς θάπτειν παρών.,,1131.0,εἰ ὁ θνήσκω οὐ ἐάω θάπτω πάρειμι
Μενέλαος,τούς γ᾽ αὐτὸς αὑτοῦ πολεμίους.  οὐ γὰρ καλόν.,,1132.0,ὁ γε αὐτός ἑαυτοῦ πολέμιος  οὐ γάρ καλός
Τεῦκρος,ἦ σοὶ γὰρ Αἴας πολέμιος προύστη ποτέ;,,1133.0,εἰμί σύ γάρ Αἴας πολέμιος προίστημι ποτέ
Μενέλαος,μισοῦντ᾽ ἐμίσει: καὶ σὺ τοῦτ᾽ ἠπίστασο.,,1134.0,μισοῦντ μισέω καί σύ τοῦτ ἐπίσταμαι
Τεῦκρος,κλέπτης γὰρ αὐτοῦ ψηφοποιὸς ηὑρέθης.,1135.0,1135.0,κλέπτης γάρ αὐτός ψηφοποιός εὑρίσκω
Μενέλαος,"ἐν τοῖς δικασταῖς, κοὐκ ἐμοί, τόδ᾽ ἐσφάλη.",,1136.0,ἐν ὁ δικαστής οὐ ἐγώ τόδ σφάλλω
Τεῦκρος,πόλλ᾽ ἂν κακῶς λάθρᾳ σὺ κλέψειας κακά.,,1137.0,πόλλ ἄν κακός λάθρῃ σύ κλέπτω κακός
Μενέλαος,τοῦτ᾽ εἰς ἀνίαν τοὔπος ἔρχεταί τινι.,,1138.0,τοῦτ εἰς ἀνιάω ἔπος ἔρχεταί τις
Τεῦκρος,"οὐ μᾶλλον, ὡς ἔοικεν, ἢ λυπήσομεν.",,1139.0,οὐ μᾶλλον ὡς ἔοικα ἤ λυπέω
Μενέλαος,ἕν σοι φράσω: τόνδ᾽ ἐστὶν οὐχὶ θαπτέον.,1140.0,1140.0,ἵημι σύ φράζω τόνδ εἰμί οὐ θαπτέος
Τεῦκρος,ἀλλ᾽ ἀντακούσει τοῦτον ὡς τεθάψεται.,,1141.0,ἀλλ ἀντακούω οὗτος ὡς θάπτω
Μενέλαος,ἤδη ποτ᾽ εἶδον ἄνδρ᾽ ἐγὼ γλώσσῃ θρασὺν,,1142.0,ἤδη ποτ εἶδον ἄνδρ ἐγώ γλῶσσα θρασύς
Μενέλαος,"ναύτας ἐφορμήσαντα χειμῶνος τὸ πλεῖν,",,1143.0,ναύτης ἐφορμάω χειμών ὁ πλέω
Μενέλαος,"ᾧ φθέγμ᾽ ἂν οὐκ ἂν ηὗρες, ἡνίκ᾽ ἐν κακῷ",,1144.0,ὅς φθέγμ ἄν οὐ ἄν εὑρίσκω ἡνίκα ἐν κακός
Μενέλαος,"χειμῶνος εἴχετ᾽, ἀλλ᾽ ὑφ᾽ εἵματος κρυφεὶς",1145.0,1145.0,χειμών εἴχετ ἀλλ ὑπό εἷμα κρύπτω
Μενέλαος,πατεῖν παρεῖχε τῷ θέλοντι ναυτίλων.,,1146.0,πατέω παρέχω ὁ ἐθέλω ναυτίλος
Μενέλαος,οὕτω δὲ καὶ σὲ καὶ τὸ σὸν λάβρον στόμα,,1147.0,οὕτως δέ καί σύ καί ὁ σός λάβρος στόμα
Μενέλαος,σμικροῦ νέφους τάχ᾽ ἄν τις ἐκπνεύσας μέγας,,1148.0,μικρός νέφος τάχ ἀνά τις ἐκπνέω μέγας
Μενέλαος,χειμὼν κατασβέσειε τὴν πολλὴν βοήν.,,1149.0,χειμών κατασβέννυμι ὁ πολύς βοή
Τεῦκρος,"ἐγὼ δέ γ᾽ ἄνδρ᾽ ὄπωπα μωρίας πλέων,",1150.0,1150.0,ἐγώ δέ γε ἄνδρ ὁράω μωρία πλέω
Τεῦκρος,ὃς ἐν κακοῖς ὕβριζε τοῖσι τῶν πέλας.,,1151.0,ὅς ἐν κακός ὑβρίζω ὁ ὁ πέλας
Τεῦκρος,κᾆτ᾽ αὐτὸν εἰσιδών τις ἐμφερὴς ἐμοὶ,,1152.0,εἰμί αὐτός εἶδον τις ἐμφερής ἐγώ
Τεῦκρος,ὀργήν θ᾽ ὅμοιος εἶπε τοιοῦτον λόγον:,,1153.0,ὀργή θ ὅμοιος εἶπον τοιοῦτος λόγος
Τεῦκρος,"ὤνθρωπε, μὴ δρᾶ τοὺς τεθνηκότας κακῶς:",,1154.0,ἄνθρωπος μή δράω ὁ θνήσκω κακός
Τεῦκρος,"εἰ γὰρ ποήσεις, ἴσθι πημανούμενος.",1155.0,1155.0,εἰ γάρ ποιέω εἰμί πημαίνω
Τεῦκρος,τοιαῦτ᾽ ἄνολβον ἄνδρ᾽ ἐνουθέτει παρών.,,1156.0,τοιαῦτ ἄνολβος ἄνδρ νουθετέω πάρειμι
Τεῦκρος,"ὁρῶ δέ τοί νιν, κἄστιν, ὡς ἐμοὶ δοκεῖ,",,1157.0,ὁράω δέ ὁ νιν εἰμί ὡς ἐγώ δοκέω
Τεῦκρος,οὐδείς ποτ᾽ ἄλλος ἢ σύ.  μῶν ᾐνιξάμην;,,1158.0,οὐδείς ποτ ἄλλος ἤ σύ  μῶν αἰνίσσομαι
Μενέλαος,"ἄπειμι: καὶ γὰρ αἰσχρόν, εἰ πύθοιτό τις",,1159.0,ἄπειμι καί γάρ αἰσχρός εἰ πυνθάνομαι τις
Μενέλαος,λόγοις κολάζειν ᾧ βιάζεσθαι πάρα.,1160.0,1160.0,λόγος κολάζω ὅς βιάζω παρά
Τεῦκρος,ἄφερπέ νυν: κἀμοὶ γὰρ αἴσχιστον κλύειν,,1161.0,ἀφέρπω νῦν ἐγώ γάρ αἰσχρός κλύω
Τεῦκρος,ἀνδρὸς ματαίου φλαῦρ᾽ ἔπη μυθουμένου.,,1162.0,ἀνήρ μάταιος φλαῦρ ἔπος μυθέομαι
Χορός,ἔσται μεγάλης ἔριδός τις ἀγών.,,1163.0,εἰμί μέγας ἔρις τις ἀγών
Χορός,"ἀλλ᾽ ὡς δύνασαι, Τεῦκρε, ταχύνας",,1164.0,ἀλλ ὡς δύναμαι Τεῦκρος ταχύνω
Χορός,σπεῦσον κοίλην κάπετόν τιν᾽ ἰδεῖν,1165.0,1165.0,σπεύδω κοῖλος κάπετος τιν εἶδον
Χορός,"τῷδ᾽, ἔνθα βροτοῖς τὸν ἀείμνηστον",,1166.0,τῷδ ἔνθα βροτός ὁ ἀείμνηστος
Χορός,τάφον εὐρώεντα καθέξει.,,1167.0,τάφος εὐρώεις κατέχω
Τεῦκρος,καὶ μὴν ἐς αὐτὸν καιρὸν οἵδε πλησίοι,,1168.0,καί μήν εἰς αὐτός καιρός ὅδε πλησίος
Τεῦκρος,"πάρεισιν ἀνδρὸς τοῦδε παῖς τε καὶ γυνή,",,1169.0,πάρειμι ἀνήρ ὅδε παῖς τε καί γυνή
Τεῦκρος,τάφον περιστελοῦντε δυστήνου νεκροῦ.,1170.0,1170.0,τάφος περιστέλλω δύστηνος νεκρός
Τεῦκρος,"ὦ παῖ, πρόσελθε δεῦρο καὶ σταθεὶς πέλας",,1171.0,ὦ παῖς προσέρχομαι δεῦρο καί ἵστημι πέλας
Τεῦκρος,"ἱκέτης ἔφαψαι πατρός, ὅς σ᾽ ἐγείνατο.",,1172.0,ἱκέτης ἐφάπτω πατήρ ὅς σ γείνομαι
Τεῦκρος,θάκει δὲ προστρόπαιος ἐν χεροῖν ἔχων,,1173.0,θακέω δέ προστρόπαιος ἐν χείρ ἔχω
Τεῦκρος,"κόμας ἐμὰς καὶ τῆσδε καὶ σαυτοῦ τρίτου,",,1174.0,κόμη ἐμός καί ὅδε καί σεαυτοῦ τρίτος
Τεῦκρος,ἱκτήριον θησαυρόν.  εἰ δέ τις στρατοῦ,1175.0,1175.0,ἱκετήριος θησαυρός  εἰ δέ τις στρατός
Τεῦκρος,"βίᾳ σ᾽ ἀποσπάσειε τοῦδε τοῦ νεκροῦ,",,1176.0,βία σ ἀποσπάω ὅδε ὁ νεκρός
Τεῦκρος,"κακὸς κακῶς ἄθαπτος ἐκπέσοι χθονός,",,1177.0,κακός κακός ἄθαπτος ἐκπίπτω χθών
Τεῦκρος,"γένους ἅπαντος ῥίζαν ἐξημημένος,",,1178.0,γένος ἅπας ῥίζα ἐξαμάω
Τεῦκρος,αὔτως ὅπωσπερ τόνδ᾽ ἐγὼ τέμνω πλόκον.,,1179.0,αὔτως ὅπως τόνδ ἐγώ τέμνω πλόκος
Τεῦκρος,"ἔχ᾽ αὐτόν, ὦ παῖ, καὶ φύλασσε, μηδέ σε",1180.0,1180.0,ἔχ αὐτός ὦ παῖς καί φυλάσσω μηδέ σύ
Τεῦκρος,"κινησάτω τις, ἀλλὰ προσπεσὼν ἔχου.",,1181.0,κινέω τις ἀλλά προσπίπτω ἔχω
Τεῦκρος,ὑμεῖς τε μὴ γυναῖκες ἀντ᾽ ἀνδρῶν πέλας,,1182.0,σύ τε μή γυνή ἀντί ἀνήρ πέλας
Τεῦκρος,"παρέστατ᾽, ἀλλ᾽ ἀρήγετ᾽, ἔστ᾽ ἐγὼ μολὼν",,1183.0,παρέστατ ἀλλ ἀρήγετ εἰμί ἐγώ βλώσκω
Τεῦκρος,"τάφου μεληθῶ τῷδε, κἂν μηδεὶς ἐᾷ.",,1184.0,τάφος ἐπιμελέομαι ὅδε κἀν μηδείς ἐάω
Χορός,"τίς ἄρα νέατος ἐς πότε λήξει πολυπλάγκτων ἐτέων ἀριθμός,",1185.0,1185.0,τις ἄρα νέατος εἰς ποτέ λήγω πολύπλαγκτος ἔτος ἀριθμός
Χορός,τὰν ἄπαυστον αἰὲν ἐμοὶ δορυσσοήτων,,1186.0,ὁ ἄπαυστος ἀεί ἐγώ δορυσσόητος
Χορός,μόχθων ἄταν ἐπάγων,,1187.0,μόχθος ἄτη ἐπάγω
Χορός,"ἄν τὰν εὐρώδεα Τρωΐαν,",1190.0,1190.0,ἀνά ὁ εὐρώδης Τροία
Χορός,δύστανον ὄνειδος Ἑλλάνων;,,1191.0,δύστηνος ὄνειδος Ἕλλην
Χορός,ὄφελε πρότερον αἰθέρα δῦναι μέγαν ἢ τὸν πολύκοινον Ἅιδαν,,1192.0,ὀφείλω πρότερος αἰθήρ δύω μέγας ἤ ὁ πολύκοινος ᾍδης
Χορός,"κεῖνος ἁνήρ, ὃς στυγερῶν ἔδειξεν ὅπλων",1195.0,1195.0,ἐκεῖνος ἀνήρ ὅς στυγερός δείκνυμι ὅπλον
Χορός,Ἕλλασιν κοινὸν Ἄρη.,,1196.0,Ἕλλην κοινός Ἄρης
Χορός,ἰὼ πόνοι πρόγονοι πόνων:,,1197.0,ἰώ πόνος πρόγονος πόνος
Χορός,κεῖνος γὰρ ἔπερσεν ἀνθρώπους.,,1198.0,ἐκεῖνος γάρ πέρθω ἄνθρωπος
Χορός,ἐκεῖνος οὔτε στεφάνων,,1199.0,ἐκεῖνος οὔτε στέφανος
Χορός,οὔτε βαθεῖαν κυλίκων,1200.0,1200.0,οὔτε βαθύς κύλιξ
Χορός,"νεῖμεν ἐμοὶ τέρψιν ὁμιλεῖν,",,1201.0,νέμω ἐγώ τέρψις ὁμιλέω
Χορός,"οὔτε γλυκὺν αὐλῶν ὄτοβον,",,1202.0,οὔτε γλυκύς αὐλός ὄτοβος
Χορός,"δύσμορος, οὔτ᾽ ἐννυχίαν",,1203.0,δύσμορος οὔτ ἐννύχιος
Χορός,τέρψιν ἰαύειν.,,1204.0,τέρψις ἰαύω
Χορός,"ἐρώτων δ᾽ ἐρώτων ἀπέπαυσεν, ὤμοι.",1205.0,1205.0,ἔρως δ ἔρως ἀποπαύω ὤμοι
Χορός,"κεῖμαι δ᾽, ἀμέριμνος οὕτως,",,1206.0,κεῖμαι δ ἀμέριμνος οὕτως
Χορός,ἀεὶ πυκιναῖς δρόσοις,,1207.0,ἀεί πυκνός δρόσος
Χορός,"τεγγόμενος κόμας,",,1208.0,τέγγω κόμη
Χορός,λυγρᾶς μνήματα Τροίας.,1210.0,1210.0,λυγρός μνῆμα Τροία
Χορός,καὶ πρὶν μὲν αἰὲν νυχίου,,1211.0,καί πρίν μέν ἀεί νύχιος
Χορός,δείματος ἦν μοι προβολὰ,,1212.0,δεῖμα εἰμί ἐγώ προβολή
Χορός,καὶ βελέων θούριος Αἴας:,,1213.0,καί βέλος θούριος Αἴας
Χορός,νῦν δ᾽ οὗτος ἀνεῖται στυγερῷ,,1214.0,νῦν δ οὗτος ἀνίημι στυγερός
Χορός,"δαίμονι: τίς μοι, τίς ἔτ᾽ οὖν",1215.0,1215.0,δαίμων τις ἐγώ τις ἔτ οὖν
Χορός,τέρψις ἐπέσται;,,1216.0,τέρψις ἔπειμι
Χορός,γενοίμαν ἵν᾽ ὑλᾶεν ἔπεστι πόντου,,1217.0,γίγνομαι ἵνα ὑλήεις ἔπειμι πόντος
Χορός,"πρόβλημ᾽ ἁλίκλυστον, ἄκραν",,1218.0,πρόβλημ ἁλίκλυστος ἄκρα
Χορός,"ὑπὸ πλάκα Σουνίου,",1220.0,1220.0,ὑπό πλάξ Σούνιον
Χορός,τὰς ἱερὰς ὅπως,,1221.0,ὁ ἱερός ὅπως
Χορός,προσείποιμεν Ἀθάνας.,,1222.0,προσεῖπον Ἀθήνη
Τεῦκρος,καὶ μὴν ἰδὼν ἔσπευσα τὸν στρατηλάτην,,1223.0,καί μήν εἶδον σπεύδω ὁ στρατηλάτης
Τεῦκρος,Ἀγαμέμνον᾽ ἡμῖν δεῦρο τόνδ᾽ ὁρμώμενον:,,1224.0,Ἀγαμέμνον ἐγώ δεῦρο τόνδ ὁρμάω
Τεῦκρος,δῆλος δέ μοὐστὶ σκαιὸν ἐκλύσων στόμα.,1225.0,1225.0,δῆλος δέ μοὐστὶ σκαιὸν ἐκλύω στόμα
Ἀγαμέμνων,σὲ δὴ τὰ δεινὰ ῥήματ᾽ ἀγγέλλουσί μοι,,1226.0,σύ δή ὁ δεινός ῥήματ ἀγγέλλω ἐγώ
Ἀγαμέμνων,τλῆναι καθ᾽ ἡμῶν ὧδ᾽ ἀνοιμωκτὶ χανεῖν;,,1227.0,τλάω κατά ἐγώ ὧδ ἀνοιμωκτί χάσκω
Ἀγαμέμνων,"σέ τοι, τὸν ἐκ τῆς αἰχμαλωτίδος λέγω,",,1228.0,σύ σύ ὁ ἐκ ὁ αἰχμαλωτίς λέγω
Ἀγαμέμνων,ἦ που τραφεὶς ἂν μητρὸς εὐγενοῦς ἄπο,,1229.0,εἰμί πού τρέφω ἄν μήτηρ εὐγενής ἀπό
Ἀγαμέμνων,"ὑψήλ᾽ ἐκόμπεις κἀπ᾽ ἄκρων ὡδοιπόρεις,",1230.0,1230.0,ὑψήλ κομπέω ἀπό ἄκρος ὁδοιπορέω
Ἀγαμέμνων,"ὅτ᾽ οὐδὲν ὢν τοῦ μηδὲν ἀντέστης ὕπερ,",,1231.0,ὅτ οὐδείς εἰμί ὁ μηδείς ἀνθίστημι ὑπέρ
Ἀγαμέμνων,κοὔτε στρατηγοὺς οὔτε ναυάρχους μολεῖν,,1232.0,οὔτε στρατηγός οὔτε ναύαρχος βλώσκω
Ἀγαμέμνων,ἡμᾶς Ἀχαιῶν οὐδὲ σοῦ διωμόσω,,1233.0,ἐγώ Ἀχαιός οὐδέ σύ διόμνυμι
Ἀγαμέμνων,"ἀλλ᾽ αὐτὸς ἄρχων, ὡς σὺ φής, Αἴας ἔπλει.",,1234.0,ἀλλ αὐτός ἄρχων ὡς σύ φημί Αἴας πλέω
Ἀγαμέμνων,ταῦτ᾽ οὐκ ἀκούειν μεγάλα πρὸς δούλων κακά;,1235.0,1235.0,ταῦτ οὐ ἀκούω μέγας πρός δοῦλος κακός
Ἀγαμέμνων,ποίου κέκραγας ἀνδρὸς ὧδ᾽ ὑπέρφρονα;,,1236.0,ποῖος κράζω ἀνήρ ὧδ ὑπέρφρων
Ἀγαμέμνων,ποῖ βάντος ἢ ποῦ στάντος οὗπερ οὐκ ἐγώ;,,1237.0,ποῖ βαίνω ἤ ποῦ ἵστημι οὗπερ οὐ ἐγώ
Ἀγαμέμνων,οὐκ ἆρ᾽ Ἀχαιοῖς ἄνδρες εἰσὶ πλὴν ὅδε;,,1238.0,οὐ ἆρ Ἀχαιός ἀνήρ εἰμί πλήν ὅδε
Ἀγαμέμνων,πικροὺς ἔοιγμεν τῶν Ἀχιλλείων ὅπλων,,1239.0,πικρός ἔοικα ὁ Ἀχίλλειος ὅπλον
Ἀγαμέμνων,"ἀγῶνας Ἀργείοισι κηρῦξαι τότε,",1240.0,1240.0,ἀγών Ἀργεῖος κηρύσσω τότε
Ἀγαμέμνων,"εἰ πανταχοῦ φανούμεθ᾽ ἐκ Τεύκρου κακοί,",,1241.0,εἰ πανταχοῦ φανούμεθ ἐκ Τεῦκρος κακός
Ἀγαμέμνων,κοὐκ ἀρκέσει ποθ᾽ ὑμὶν οὐδ᾽ ἡσσημένοις,,1242.0,οὐ ἀρκέω ποθ σύ οὐδ ἡσσάομαι
Ἀγαμέμνων,"εἴκειν ἃ τοῖς πολλοῖσιν ἤρεσκεν κριταῖς,",,1243.0,εἴκω ὅς ὁ πολύς ἀρέσκω κριτής
Ἀγαμέμνων,ἀλλ᾽ αἰὲν ἡμᾶς ἢ κακοῖς βαλεῖτέ που,,1244.0,ἀλλ ἀεί ἐγώ ἤ κακός βάλλω πού
Ἀγαμέμνων,ἢ σὺν δόλῳ κεντήσεθ᾽ οἱ λελειμμένοι.,1245.0,1245.0,ἤ σύν δόλος κεντήσεθ ὁ λείπω
Ἀγαμέμνων,ἐκ τῶνδε μέντοι τῶν τρόπων οὐκ ἄν ποτε,,1246.0,ἐκ ὅδε μέντοι ὁ τρόπος οὐ ἀνά ποτέ
Ἀγαμέμνων,"κατάστασις γένοιτ᾽ ἂν οὐδενὸς νόμου,",,1247.0,κατάστασις γένοιτ ἄν οὐδείς νόμος
Ἀγαμέμνων,εἰ τοὺς δίκῃ νικῶντας ἐξωθήσομεν,,1248.0,εἰ ὁ δίκη νικάω ἐξωθέω
