Name,Speech,verse_number,inferred_verse_number,lemmata
Οἰδίπους,ἔτι;,,180.0,ἔτι
Χορός,"προβίβαζε,  κούρα,",,181.0,προβιβάζω  κόρη
Χορός,πόρσω:  σὺ γὰρ ἀΐεις.,,182.0,πρόσω  σύ γάρ ἀίω
Ἀντιγόνη,*,,183.0,
Οἰδίπους,*,,184.0,
Ἀντιγόνη,*,,185.0,
Ἀντιγόνη,"ἕπεο μάν, ἕπε᾽ ὧδ᾽ ἀμαυρῷ",,186.0,ἕπομαι μήν ἕπε ὧδ ἀμαυρός
Ἀντιγόνη,"κώλῳ, πάτερ, ᾇ σ᾽ ἄγω.",,187.0,κῶλον πάτηρ ὅς σ ἄγω
Οἰδίπους,*,,188.0,
Χορός,"τόλμα ξεῖνος ἐπὶ ξένης,",,189.0,τόλμα ξένος ἐπί ξένος
Χορός,"ὦ τλάμων, ὅ τι καὶ πόλις",185.0,185.5,ὦ τλήμων ὁ τις καί πόλις
Χορός,τέτροφεν ἄφιλον ἀποστυγεῖν,,186.5,τρέφω ἄφιλος ἀποστυγέω
Χορός,καὶ τὸ φίλον σέβεσθαι.,,187.5,καί ὁ φίλος σέβομαι
Οἰδίπους,"ἄγε νυν σύ με, παῖ,",,188.5,ἄγε νῦν σύ ἐγώ παῖς
Οἰδίπους,ἵν᾽ ἂν εὐσεβίας ἐπιβαίνοντες,,189.5,ἵνα ἄν εὐσέβεια ἐπιβαίνω
Οἰδίπους,"τὸ μὲν εἴποιμεν, τὸ δ᾽ ἀκούσαιμεν,",190.0,190.0,ὁ μέν εἶπον ὁ δ ἀκούω
Οἰδίπους,καὶ μὴ χρείᾳ πολεμῶμεν.,,191.0,καί μή χρεία πολεμέω
Χορός,αὐτοῦ:  μηκέτι τοῦδ᾽ αὐτοπέτρου,,192.0,αὐτός  μηκέτι τοῦδ αὐτοπέτρου
Χορός,βήματος ἔξω πόδα κλίνῃς.,,193.0,βῆμα ἔξω πούς κλίνω
Οἰδίπους,οὕτως;,,194.0,οὕτως
Χορός,"ἅλις, ὡς ἀκούεις.",,195.0,ἅλις ὡς ἀκούω
Οἰδίπους,ἦ ἑσθῶ;,,196.0,εἰμί ἕζομαι
Χορός,λέχριός γ᾽ ἐπ᾽ ἄκρου,,197.0,λέχριός γε ἐπί ἄκρος
Χορός,λᾶος βραχὺς ὀκλάσας.,,198.0,λᾶας βραχύς ὀκλάζω
Ἀντιγόνη,"πάτερ, ἐμὸν τόδ᾽:  ἐν ἁσυχαίᾳ",,199.0,πάτηρ ἐμός τόδ  ἐν ἡσυχαῖος
Οἰδίπους,ἰώ μοί μοι.,,200.0,ἰώ ἐγώ ἐγώ
Ἀντιγόνη,"βάσει βάσιν ἅρμοσαι,",,201.0,βάσις βάσις ἁρμόζω
Ἀντιγόνη,γεραὸν ἐς χέρα σῶμα σὸν,200.0,200.5,γεραὸν εἰς χείρ σῶμα σός
Ἀντιγόνη,προκλίνας φιλίαν ἐμάν.,,201.5,προκλίνω φιλία ἐμός
Οἰδίπους,ὤμοι δύσφρονος ἄτας.,,202.0,ὤμοι δύσφρων ἄτη
Χορός,"ὦ τλάμων, ὅτε νῦν χαλᾷς,",,203.0,ὦ τλήμων ὅτε νῦν χαλάω
Χορός,"αὔδασον, τίς ἔφυς βροτῶν;",,204.0,αὐδάω τις φύω βροτός
Χορός,τίς ὁ πολύπονος ἄγει; τίν᾽ ἂν,205.0,205.0,τις ὁ πολύπονος ἄγω σύ ἄν
Χορός,σοῦ πατρίδ᾽ ἐκπυθοίμαν;,,206.0,σύ πατρίδ ἐκπυνθάνομαι
Οἰδίπους,"ὦ ξένοι,",,207.0,ὦ ξένος
Οἰδίπους,ἀπόπτολις:  ἀλλὰ μὴ,,208.0,ἀπόπολις  ἀλλά μή
Χορός,"τί τόδ᾽ ἀπεννέπεις, γέρον;",,209.0,τίς τόδ ἀπενέπω γέρων
Οἰδίπους,"μὴ μὴ μή μ᾽ ἀνέρῃ τίς εἰμι,",210.0,210.0,μή μή μή μ ἀνέρομαι τις εἰμί
Οἰδίπους,μηδ᾽ ἐξετάσῃς πέρα ματεύων.,,211.0,μηδ ἐξετάζω πέρα ματεύω
Χορός,τί τόδ᾽;,,212.0,τίς τόδ
Οἰδίπους,αἰνὰ φύσις.,,213.0,αἰνός φύσις
Χορός,αὔδα.,,214.0,αὐδάω
Οἰδίπους,"τέκνον, ὤμοι, τί γεγώνω;",,215.0,τέκνον ὤμοι τίς γέγωνα
Χορός,"τίνος εἶ σπέρματος, ὦ ξένε, φώνει, πατρόθεν.",215.0,215.5,τίς εἶμι σπέρμα ὦ ξένος φωνέω πατρόθεν
Οἰδίπους,"ὤμοι ἐγώ, τί πάθω, τέκνον ἐμόν;",,216.0,ὤμοι ἐγώ τίς πάσχω τέκνον ἐμός
Ἀντιγόνη,"λέγ᾽, ἐπείπερ ἐπ᾽ ἔσχατα βαίνεις.",,217.0,λέγ ἐπεί ἐπί ἔσχατος βαίνω
Οἰδίπους,ἀλλ᾽ ἐρῶ: οὐ γὰρ ἔχω κατακρυφάν.,,218.0,ἀλλ ἐρῶ οὐ γάρ ἔχω κατακρυφή
Χορός,"μακρὰ μέλλετον, ἀλλὰ τάχυνε.",,219.0,μακρός μέλλω ἀλλά ταχύνω
Οἰδίπους,Λαΐου ἴστε τιν᾽;,,220.0,Λάιος οἶδα τιν
Χορός,ὢ ἰοὺ ἰού.,,221.0,ὦ ἰού ἰού
Οἰδίπους,τό τε Λαβδακιδᾶν γένος;,,222.0,ὁ τε Λαδβακίδης γένος
Χορός,ὦ Ζεῦ.,,223.0,ὦ Ζεύς
Οἰδίπους,ἄθλιον Οἰδιπόδαν;,,224.0,ἄθλιος Οἰδίπους
Χορός,σὺ γὰρ ὅδ᾽ εἶ;,,225.0,σύ γάρ ὅδ εἶμι
Οἰδίπους,δέος ἴσχετε μηδὲν ὅσ᾽ αὐδῶ.,,226.0,δέος ἴσχω μηδείς ὅσ αὐδάω
Χορός,ἰὼ ὢ ὤ.,,227.0,ἰώ ὦ ὦ
Οἰδίπους,δύσμορος.,,228.0,δύσμορος
Χορός,ὢ ὤ.,,229.0,ὦ ὦ
Οἰδίπους,"θύγατερ, τί ποτ᾽ αὐτίκα κύρσει;",225.0,225.5,θυγάτηρ τίς ποτ αὐτίκα κυρέω
Χορός,ἔξω πόρσω βαίνετε χώρας.,,226.5,ἔξω πρόσω βαίνω χώρα
Οἰδίπους,"ἃ δ᾽ ὑπέσχεο ποῖ καταθήσεις,",,227.5,ὅς δ ὑπισχνέομαι ποῖ καταθέω
Χορός,οὐδενὶ μοιριδία τίσις ἔρχεται,,228.5,οὐδείς μοιρίδιος τίσις ἔρχομαι
Χορός,ἃν προπάθῃ τὸ τίνειν:  ἀπάτα δ᾽ ἀπά-,230.0,230.0,ὅς προπάσχω ὁ τίνω  ἀπάτη δ ἀπά
Χορός,ταις ἑτέραις ἑτέρα παραβαλλομέ-,,231.0,ταις ἕτερος ἕτερος παραβαλλομέ
Χορός,"να πόνον, οὐ χάριν, ἀντιδίδωσιν ἔ-",,232.0,να πόνος οὐ χάρις ἀντιδίδωμι εἰμί
Χορός,χειν.  σὺ δὲ τῶνδ᾽ ἑδράνων πάλιν ἔκτοπος,,233.0,χειν  σύ δέ τῶνδ ἕδρανον πάλιν ἔκτοπος
Χορός,"αὖθις ἄφορμος ἐμᾶς χθονὸς ἔκθορε,",,234.0,αὖθις ἄφορμος ἐμός χθών ἐκθρώισκω
Χορός,μή τι πέρα χρέος,235.0,235.0,μή τις πέρα χρέος
Χορός,ἐμᾷ πόλει προσάψῃς.,,236.0,ἐμός πόλις προσάπτω
Ἀντιγόνη,ὦ ξένοι,,237.0,ὦ ξένος
Ἀντιγόνη,"αἰδόφρονες, ἀλλ᾽ ἐπεὶ",,238.0,αἰδόφρων ἀλλ ἐπεί
Ἀντιγόνη,γεραὸν πατέρα τόνδ᾽ ἐμὸν,,239.0,γεραὸν πατήρ τόνδ ἐμός
Ἀντιγόνη,"οὐκ ἀνέτλατ᾽, ἔργων",,240.0,οὐ ἀνέτλατ ἔργον
Ἀντιγόνη,"ἀκόντων ἀΐοντες αὐδάν,",240.0,240.5,ἄκων ἀίω αὐδή
Ἀντιγόνη,"ἀλλ᾽ ἐμὲ τὰν μελέαν, ἱκετεύομεν, ὦ ξένοι, οἰκτίραθ᾽, ἃ",,241.0,ἀλλ ἐγώ ὁ μέλεος ἱκετεύω ὦ ξένος οἰκτίραθ ὅς
Ἀντιγόνη,πατρὸς ὑπὲρ τοὐμοῦ μόνου,,242.0,πατήρ ὑπέρ ἐγώ μόνος
Ἀντιγόνη,ἄντομαι οὐκ ἀλαοῖς προσορωμένα,,243.0,ἄντομαι οὐ ἀλαόω προσοράω
Ἀντιγόνη,"ὄμμα σὸν ὄμμασιν, ὥς τις ἀφ᾽ αἵματος",245.0,245.0,ὄμμα σός ὄμμα ὡς τις ἀπό αἷμα
Ἀντιγόνη,"ὑμετέρου προφανεῖσα, τὸν ἄθλιον",,246.0,ὑμέτερος προφαίνω ὁ ἄθλιος
Ἀντιγόνη,αἰδοῦς κῦρσαι:  ἐν ὔμμι γὰρ ὡς θεῷ,,247.0,αἰδώς κυρέω  ἐν σύ γάρ ὡς θεός
Ἀντιγόνη,"κείμεθα τλάμονες.  ἀλλ᾽ ἴτε, νεύσατε τὰν ἀδόκητον χάριν:",,248.0,κεῖμαι τλήμων  ἀλλ εἶμι νέω1 ὁ ἀδόκητος χάρις
Ἀντιγόνη,"πρός σ᾽ ὅ τι σοι φίλον ἐκ σέθεν ἄντομαι,",250.0,250.0,πρός σ ὁ τις σύ φίλος ἐκ σύ ἄντομαι
Ἀντιγόνη,ἢ τέκνον ἢ λέχος ἢ χρέος ἢ θεός:,,251.0,ἤ τέκνον ἤ λέχος ἤ χρέος ἤ θεός
Ἀντιγόνη,"οὐ γὰρ ἴδοις ἂν ἀθρῶν βροτὸν ὅστις ἄν,",,252.0,οὐ γάρ εἶδον ἄν ἀθρέω βροτός ὅστις ἀνά
Ἀντιγόνη,"εἰ θεὸς ἄγοι,",,253.0,εἰ θεός ἄγω
Ἀντιγόνη,ἐκφυγεῖν δύναιτο.,,254.0,ἐκφεύγω δύναμαι
Χορός,"ἀλλ᾽ ἴσθι, τέκνον Οἰδίπου, σέ τ᾽ ἐξ ἴσου",,255.0,ἀλλ εἰμί τέκνον Οἰδίπους σύ τ ἐκ ἴσος
Χορός,οἰκτίρομεν καὶ τόνδε συμφορᾶς χάριν:,255.0,255.5,οἰκτείρω καί ὅδε συμφορά χάρις
Χορός,τὰ δ᾽ ἐκ θεῶν τρέμοντες οὐ σθένοιμεν ἂν,,256.0,ὁ δ ἐκ θεός τρέμω οὐ σθένω ἄν
Χορός,φωνεῖν πέρα τῶν πρὸς σὲ νῦν εἰρημένων.,,257.0,φωνέω πέρα ὁ πρός σύ νῦν ἐρῶ
Οἰδίπους,τί δῆτα δόξης ἢ τί κληδόνος καλῆς,,258.0,τίς δῆτα δόξα ἤ τίς κληδών καλός
Οἰδίπους,"μάτην ῥεούσης ὠφέλημα γίγνεται,",,259.0,μάτην ῥέω ὠφέλημα γίγνομαι
Οἰδίπους,εἰ τάς γ᾽ Ἀθήνας φασὶ θεοσεβεστάτας,260.0,260.0,εἰ ὁ γε Ἀθῆναι φημί θεοσεβής
Οἰδίπους,"εἶναι, μόνας δὲ τὸν κακούμενον ξένον",,261.0,εἰμί μόνος δέ ὁ κακόω ξένος
Οἰδίπους,σῴζειν οἵας τε καὶ μόνας ἀρκεῖν ἔχειν;,,262.0,σώζω οἷος τε καί μόνος ἀρκέω ἔχω
Οἰδίπους,"κἄμοιγε ποῦ τοῦτ᾽ ἐστίν, οἵτινες βάθρων",,263.0,ἐγώ ποῦ τοῦτ εἰμί ὅστις βάθρον
Οἰδίπους,"ἐκ τῶνδέ μ᾽ ἐξάραντες εἶτ᾽ ἐλαύνετε,",,264.0,ἐκ ὅδε μ ἐξαίρω εἰμί ἐλαύνω
Οἰδίπους,ὄνομα μόνον δείσαντες; οὐ γὰρ δὴ τό γε,265.0,265.0,ὄνομα μόνος δείδω οὐ γάρ δή ὁ γε
Οἰδίπους,σῶμ᾽ οὐδὲ τἄργα τἄμ᾽:  ἐπεὶ τά γ᾽ ἔργα μου,,266.0,σῶμ οὐδέ ἔργον τἄμ  ἐπεί ὁ γε ἔργον ἐγώ
Οἰδίπους,"πεπονθότ᾽ ἐστὶ μᾶλλον ἢ δεδρακότα,",,267.0,πεπονθότ εἰμί μᾶλλον ἤ δράω
Οἰδίπους,"εἴ σοι τὰ μητρὸς καὶ πατρὸς χρείη λέγειν,",,268.0,εἰ σύ ὁ μήτηρ καί πατήρ χρή λέγω
Οἰδίπους,ὧν οὕνεκ᾽ ἐκφοβεῖ με:  τοῦτ᾽ ἐγὼ καλῶς,,269.0,ὅς οὕνεκα ἐκφοβέω ἐγώ  τοῦτ ἐγώ καλός
Οἰδίπους,"ἔξοιδα.  καίτοι πῶς ἐγὼ κακὸς φύσιν,",270.0,270.0,ἔξοιδα  καίτοι πῶς ἐγώ κακός φύσις
Οἰδίπους,"ὅστις παθὼν μὲν ἀντέδρων, ὥστ᾽ εἰ φρονῶν",,271.0,ὅστις πάσχω μέν ἀντιδράω ὥστ εἰ φρονέω
Οἰδίπους,"ἔπρασσον, οὐδ᾽ ἂν ὧδ᾽ ἐγιγνόμην κακός;",,272.0,πράσσω οὐδ ἄν ὧδ γίγνομαι κακός
Οἰδίπους,"νῦν δ᾽ οὐδὲν εἰδὼς ἱκόμην ἵν᾽ ἱκόμην,",,273.0,νῦν δ οὐδείς οἶδα ἱκνέομαι ἵνα ἱκνέομαι
Οἰδίπους,"ὑφ᾽ ὧν δ᾽ ἔπασχον, εἰδότων ἀπωλλύμην.",,274.0,ὑπό ὅς δ πάσχω οἶδα ἀπόλλυμι
Οἰδίπους,"ἀνθ᾽ ὧν ἱκνοῦμαι πρὸς θεῶν ὑμᾶς, ξένοι,",275.0,275.0,ἀνθ ὅς ἱκνέομαι πρός θεός σύ ξένος
Οἰδίπους,"ὥσπερ με κἀνεστήσαθ᾽, ὧδε σώσατε,",,276.0,ὥσπερ ἐγώ κἀνεστήσαθ ὧδε σώζω
Οἰδίπους,καὶ μὴ θεοὺς τιμῶντες εἶτα τοὺς θεοὺς,,277.0,καί μή θεός τιμάω εἶτα ὁ θεός
Οἰδίπους,μοίρας ποιεῖσθε μηδαμῶς:  ἡγεῖσθε δὲ,,278.0,μοῖρα ποιέω μηδαμῶς  ἡγέομαι δέ
Οἰδίπους,"βλέπειν μὲν αὐτοὺς πρὸς τὸν εὐσεβῆ βροτῶν,",,279.0,βλέπω μέν αὐτός πρός ὁ εὐσεβής βροτός
Οἰδίπους,"βλέπειν δὲ πρὸς τοὺς δυσσεβεῖς, φυγὴν δέ του",280.0,280.0,βλέπω δέ πρός ὁ δυσσεβέω φυγή δέ τις
Οἰδίπους,μήπω γενέσθαι φωτὸς ἀνοσίου βροτῶν.,,281.0,μήπω γίγνομαι φώς ἀνόσιος βροτός
Οἰδίπους,ξὺν οἷς σὺ μὴ κάλυπτε τὰς εὐδαίμονας,,282.0,σύν ὅς σύ μή καλύπτω ὁ εὐδαίμων
Οἰδίπους,"ἔργοις Ἀθήνας ἀνοσίοις ὑπηρετῶν,",,283.0,ἔργον Ἀθῆναι ἀνόσιος ὑπηρέτης
Οἰδίπους,"ἀλλ᾽ ὥσπερ ἔλαβες τὸν ἱκέτην ἐχέγγυον,",,284.0,ἀλλ ὥσπερ λαμβάνω ὁ ἱκέτης ἐχέγγυος
Οἰδίπους,ῥύου με κἀκφύλασσε:  μηδέ μου κάρα,285.0,285.0,ῥύομαι ἐγώ ἐκφυλάσσω  μηδέ ἐγώ κάρα
Οἰδίπους,"τὸ δυσπρόσοπτον εἰσορῶν ἀτιμάσῃς,",,286.0,ὁ δυσπρόσοπτος εἰσοράω ἀτιμάω
Οἰδίπους,ἥκω γὰρ ἱερὸς εὐσεβής τε καὶ φέρων,,287.0,ἵημι γάρ ἱερός εὐσεβής τε καί φέρω
Οἰδίπους,ὄνησιν ἀστοῖς τοῖσδ᾽:  ὅταν δ᾽ ὁ κύριος,,288.0,ὄνησις ἀστός τοῖσδ  ὅταν δ ὁ κύριος
Οἰδίπους,"παρῇ τις, ὑμῶν ὅστις ἐστὶν ἡγεμών,",,289.0,πάρειμι τις σύ ὅστις εἰμί ἡγεμών
Οἰδίπους,τότ᾽ εἰσακούων πάντ᾽ ἐπιστήσει:  τὰ δὲ,290.0,290.0,τότ εἰσακούω πάντ ἐφίστημι  ὁ δέ
Οἰδίπους,μεταξὺ τούτου μηδαμῶς γίγνου κακός.,,291.0,μεταξύ οὗτος μηδαμῶς γίγνομαι κακός
Χορός,"ταρβεῖν μέν, ὦ γεραιέ, τἀνθυμήματα",,292.0,ταρβέω μέν ὦ γεραιός ἐνθύμημα
Χορός,πολλή 'στ᾽ ἀνάγκη τἀπὸ σοῦ: λόγοισι γὰρ,,293.0,πολύς στ ἀνάγκη ἀπό σύ λόγος γάρ
Χορός,οὐκ ὠνόμασται βραχέσι:  τοὺς δὲ τῆσδε γῆς,,294.0,οὐ ὀνομάζω βραχύς  ὁ δέ ὅδε γῆ
Χορός,ἄνακτας ἀρκεῖ ταῦτά μοι διειδέναι.,295.0,295.0,ἄναξ ἀρκέω οὗτος ἐγώ διαείδω1
Οἰδίπους,"καὶ ποῦ 'σθ᾽ ὁ κραίνων τῆσδε τῆς χώρας, ξένοι;",,296.0,καί ποῦ εἰμί ὁ κραίνω ὅδε ὁ χώρα ξένος
Χορός,"πατρῷον ἄστυ γῆς ἔχει:  σκοπὸς δέ νιν,",,297.0,πατρῷος ἄστυ γῆ ἔχω  σκοπός δέ νιν
Χορός,"ὃς κἀμὲ δεῦρ᾽ ἔπεμψεν, οἴχεται στελῶν.",,298.0,ὅς ἐγώ δεῦρ πέμπω οἴχομαι στέλλω
Οἰδίπους,ἦ καὶ δοκεῖτε τοῦ τυφλοῦ τιν᾽ ἐντροπὴν,,299.0,εἰμί καί δοκέω ὁ τυφλόω τιν ἐντροπὴν
Οἰδίπους,"ἢ φροντίδ᾽, ἕξειν, αὐτὸν ὥστ᾽ ἐλθεῖν πέλας;",300.0,300.0,ἤ φροντίδ ἔχω αὐτός ὥστ ἔρχομαι πέλας
Χορός,"καὶ κάρθ᾽, ὅταν περ τοὔνομ᾽ αἴσθηται τὸ σόν.",,301.0,καί κάρθ ὅταν περί τοὔνομ αἰσθάνομαι ὁ σός
Οἰδίπους,τίς δ᾽ ἔσθ᾽ ὁ κείνῳ τοῦτο τοὔπος ἀγγελῶν;,,302.0,τις δ εἰμί ὁ ἐκεῖνος οὗτος ἔπος ἀναγελάω
Χορός,μακρὰ κέλευθος:  πολλὰ δ᾽ ἐμπόρων ἔπη,,303.0,μακρός κέλευθος  πολύς δ ἔμπορος ἔπος
Χορός,"φιλεῖ πλανᾶσθαι, τῶν ἐκεῖνος ἀΐων,",,304.0,φιλέω πλανάω ὁ ἐκεῖνος ἀίω
Χορός,"θάρσει, παρέσται.  πολὺ γάρ, ὦ γέρον, τὸ σὸν",305.0,305.0,θαρσέω πάρειμι  πολύς γάρ ὦ γέρων ὁ σός
Χορός,"ὄνομα διήκει πάντας, ὥστε κεἰ βραδὺς",,306.0,ὄνομα διήκω πᾶς ὥστε εἰ βραδύς
Χορός,"εὕδει, κλύων σοῦ δεῦρ᾽ ἀφίξεται ταχύς.",,307.0,εὕδω κλύω σύ δεῦρ ἀφικνέομαι ταχύς
Οἰδίπους,ἀλλ᾽ εὐτυχὴς ἵκοιτο τῇ θ᾽ αὑτοῦ πόλει,,308.0,ἀλλ εὐτυχής ἱκνέομαι ὁ θ ἑαυτοῦ πόλις
Οἰδίπους,ἐμοί τε:  τίς γὰρ ἐσθλὸς οὐχ αὑτῷ φίλος;,,309.0,ἐγώ τε  τις γάρ ἐσθλός οὐ ἑαυτοῦ φίλος
Ἀντιγόνη,"ὦ Ζεῦ, τί λέξω;  ποῖ φρενῶν ἔλθω, πάτερ;",310.0,310.0,ὦ Ζεύς τίς λέγω  ποῖ φρήν ἔρχομαι πάτηρ
Οἰδίπους,"τί δ᾽ ἔστι, τέκνον Ἀντιγόνη;",,311.0,τίς δ εἰμί τέκνον Ἀντιγόνη
Ἀντιγόνη,γυναῖχ᾽ ὁρῶ,,312.0,γυναῖχ ὁράω
Ἀντιγόνη,"στείχουσαν ἡμῶν ἆσσον, Αἰτναίας ἐπὶ",,313.0,στείχω ἐγώ ἆσσον Αἰτναίας ἐπί
Ἀντιγόνη,πώλου βεβῶσαν:  κρατὶ δ᾽ ἡλιοστεγὴς,,314.0,πῶλος βαίνω  κράς δ ἡλιοστεγὴς
Ἀντιγόνη,κυνῆ πρόσωπα Θεσσαλίς νιν ἀμπέχει.,,315.0,κυνέη πρόσωπον Θεσσαλίς νιν ἀμπέχω
Ἀντιγόνη,τί φῶ;,315.0,315.5,τίς φημί
